STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,month,Month,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,ME,Montenegro,2023,,619,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,MK,North Macedonia,1995,,2976,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,MK,North Macedonia,2000,,2495,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,MK,North Macedonia,2005,,1947,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,MK,North Macedonia,2010,,1984,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,MK,North Macedonia,2015,,2129,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,MK,North Macedonia,2020,,1630,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,MK,North Macedonia,2023,,1475,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,MT,Malta,1995,,434,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,MT,Malta,2000,,377,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,MT,Malta,2005,,345,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,MT,Malta,2010,,322,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,MT,Malta,2015,,377,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,MT,Malta,2020,,387,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,MT,Malta,2023,,397,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NL,Netherlands,1980,,15479,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NL,Netherlands,1985,,15473,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NL,Netherlands,1990,,16971,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NL,Netherlands,1995,,16508,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NL,Netherlands,2000,,17155,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NL,Netherlands,2005,,16024,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NL,Netherlands,2010,,16064,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NL,Netherlands,2015,,14610,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NL,Netherlands,2020,,14508,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NL,Netherlands,2023,,14108,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NO,Norway,1980,,4018,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NO,Norway,1985,,4026,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NO,Norway,1990,,4842,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NO,Norway,1995,,4718,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NO,Norway,2000,,4575,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NO,Norway,2005,,4632,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NO,Norway,2010,,5149,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NO,Norway,2015,,4800,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NO,Norway,2020,,4383,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,NO,Norway,2023,,4399,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PL,Poland,1995,,35667,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PL,Poland,2000,,30034,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PL,Poland,2005,,29691,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PL,Poland,2010,,33656,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PL,Poland,2015,,31040,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PL,Poland,2020,,28720,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PL,Poland,2023,,21507,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PT,Portugal,1980,,12819,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PT,Portugal,1985,,11019,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PT,Portugal,1990,,9767,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PT,Portugal,1995,,8952,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PT,Portugal,2000,,10677,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PT,Portugal,2005,,9296,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PT,Portugal,2010,,9170,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PT,Portugal,2015,,7413,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PT,Portugal,2020,,7385,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,PT,Portugal,2023,,7597,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,RO,Romania,1995,,19712,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,RO,Romania,2000,,19190,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,RO,Romania,2005,,18868,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,RO,Romania,2010,,17698,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,RO,Romania,2015,,17299,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,RO,Romania,2020,,17326,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,RO,Romania,2023,,12692,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,RS,Serbia,2000,,6304,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,RS,Serbia,2005,,6078,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,RS,Serbia,2010,,6110,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,RS,Serbia,2015,,6008,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,RS,Serbia,2020,,5555,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,RS,Serbia,2023,,5341,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,RU,Russia,2005,,117446,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,RU,Russia,2010,,150965,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SE,Sweden,1980,,7176,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SE,Sweden,1985,,7537,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SE,Sweden,1990,,9836,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SE,Sweden,1995,,7958,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SE,Sweden,2000,,7267,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SE,Sweden,2005,,8230,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SE,Sweden,2010,,9423,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SE,Sweden,2015,,9614,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SE,Sweden,2020,,9174,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SE,Sweden,2023,,8216,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SI,Slovenia,1995,,1586,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SI,Slovenia,2000,,1554,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SI,Slovenia,2005,,1546,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SI,Slovenia,2010,,1958,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SI,Slovenia,2015,,1759,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SI,Slovenia,2020,,1648,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SI,Slovenia,2023,,1394,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SK,Slovakia,2000,,4302,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SK,Slovakia,2005,,4337,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SK,Slovakia,2010,,4639,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SK,Slovakia,2015,,4641,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SK,Slovakia,2020,,4721,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SK,Slovakia,2023,,3922,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,SM,San Marino,2005,,24,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,TR,Türkiye,2010,,102121,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,TR,Türkiye,2015,,111744,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,TR,Türkiye,2020,,93120,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,UA,Ukraine,2005,,35706,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,UA,Ukraine,2010,,42304,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,UA,Ukraine,2015,,36310,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,UA,Ukraine,2020,,26621,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,UK,United Kingdom,1980,,63582,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,UK,United Kingdom,1985,,63866,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,UK,United Kingdom,1990,,68631,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,UK,United Kingdom,1995,,62348,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,UK,United Kingdom,2000,,57325,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,UK,United Kingdom,2005,,62094,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,UK,United Kingdom,2010,,71668,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,UK,United Kingdom,2015,,67388,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,XK,Kosovo*,2005,,3143,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,XK,Kosovo*,2015,,2185,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M10,October,XK,Kosovo*,2020,,1846,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AD,Andorra,2005,,54,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AD,Andorra,2010,,68,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AL,Albania,2005,,3034,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AL,Albania,2015,,2596,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AL,Albania,2020,,2303,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AL,Albania,2023,,1941,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AM,Armenia,2005,,3226,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AM,Armenia,2015,,3469,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AM,Armenia,2020,,3199,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AM,Armenia,2023,,3188,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AT,Austria,1980,,7535,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AT,Austria,1985,,6796,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AT,Austria,1990,,7285,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AT,Austria,1995,,6892,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AT,Austria,2000,,6101,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AT,Austria,2005,,5973,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AT,Austria,2010,,6467,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AT,Austria,2015,,6702,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AT,Austria,2020,,6413,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AT,Austria,2023,,6347,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AZ,Azerbaijan,2005,,13252,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AZ,Azerbaijan,2010,,14626,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AZ,Azerbaijan,2015,,13951,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,AZ,Azerbaijan,2020,,9885,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BA,Bosnia and Herzegovina,2005,,2812,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BA,Bosnia and Herzegovina,2010,,2661,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BE,Belgium,1980,,9630,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BE,Belgium,1985,,8646,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BE,Belgium,1990,,9734,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BE,Belgium,1995,,9040,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BE,Belgium,2000,,9305,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BE,Belgium,2005,,9439,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BE,Belgium,2010,,10606,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BE,Belgium,2015,,9551,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BE,Belgium,2020,,8776,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BE,Belgium,2023,,8858,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BG,Bulgaria,1995,,5519,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BG,Bulgaria,2000,,5253,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BG,Bulgaria,2005,,5339,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BG,Bulgaria,2010,,6062,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BG,Bulgaria,2015,,4956,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BG,Bulgaria,2020,,4444,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BG,Bulgaria,2023,,4396,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BY,Belarus,2005,,7669,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,BY,Belarus,2015,,9787,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CH,Switzerland,1980,,5603,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CH,Switzerland,1985,,5698,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CH,Switzerland,1990,,6647,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CH,Switzerland,1995,,6343,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CH,Switzerland,2000,,6265,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CH,Switzerland,2005,,5861,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CH,Switzerland,2010,,6507,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CH,Switzerland,2015,,6860,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CH,Switzerland,2020,,6494,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CH,Switzerland,2023,,6428,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CY,Cyprus,1995,,830,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CY,Cyprus,2000,,763,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CY,Cyprus,2005,,710,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CY,Cyprus,2010,,840,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CY,Cyprus,2015,,796,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CY,Cyprus,2020,,848,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CY,Cyprus,2023,,836,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CZ,Czechia,1990,,10097,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CZ,Czechia,1995,,7030,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CZ,Czechia,2000,,6946,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CZ,Czechia,2005,,7885,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CZ,Czechia,2010,,9205,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CZ,Czechia,2015,,8355,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CZ,Czechia,2020,,8294,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,CZ,Czechia,2023,,7091,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,DE,Germany,1980,,48656,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,DE,Germany,1985,,45394,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M11,November,DE,Germany,1990,,59042,,,,,
